,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-11-02,275.049988,284.899994,261.299988,266.149994,258.525604,113099.0
1,2017-11-03,269.950012,269.950012,252.850006,253.100006,245.849472,147702.0
2,2017-11-06,255.75,255.75,241.0,243.050003,236.087357,397193.0
3,2017-11-07,241.0,254.850006,241.0,250.100006,242.935425,145331.0
4,2017-11-08,262.600006,262.600006,251.050003,262.549988,255.028778,116053.0
5,2017-11-09,270.75,275.649994,270.0,275.649994,267.753479,8258.0
6,2017-11-10,289.399994,289.399994,289.399994,289.399994,281.109589,263167.0
7,2017-11-13,303.850006,303.850006,290.0,291.850006,283.489441,516205.0
8,2017-11-14,278.0,294.799988,277.5,289.899994,281.595245,97766.0
9,2017-11-15,291.0,299.0,285.0,293.5,285.092163,137404.0
10,2017-11-16,304.0,308.899994,284.0,290.5,282.17804,54867.0
11,2017-11-17,299.950012,299.950012,277.25,279.450012,271.444611,91870.0
12,2017-11-20,280.0,283.0,275.0,275.25,267.364899,59105.0
13,2017-11-21,274.850006,278.200012,265.649994,269.100006,261.391083,133093.0
14,2017-11-22,269.100006,270.0,262.0,264.799988,257.214264,25553.0
15,2017-11-23,268.950012,270.0,262.5,265.700012,258.08847,26151.0
16,2017-11-24,268.5,271.0,265.0,269.600006,261.876801,34189.0
17,2017-11-27,274.5,274.5,266.299988,269.799988,262.071014,29991.0
18,2017-11-28,271.0,271.700012,262.399994,264.950012,257.360016,220652.0
19,2017-11-29,264.950012,267.0,259.299988,260.850006,253.377502,35770.0
20,2017-11-30,263.0,263.0,256.0,258.899994,251.483276,71198.0
21,2017-12-01,259.0,264.450012,255.0,255.75,248.423553,24233.0
22,2017-12-04,255.75,262.0,253.0,258.899994,251.483276,33722.0
23,2017-12-05,253.050003,258.950012,251.050003,257.100006,249.734879,14675.0
24,2017-12-06,257.100006,257.100006,215.699997,252.550003,245.315216,190976.0
25,2017-12-07,254.949997,254.949997,242.050003,251.800003,244.5867,20875.0
26,2017-12-08,259.899994,261.0,252.149994,259.200012,251.774734,38260.0
27,2017-12-11,271.0,283.350006,269.0,270.399994,262.65387,92879.0
28,2017-12-12,273.950012,273.950012,256.25,257.899994,250.511948,59252.0
29,2017-12-13,250.5,263.950012,250.5,259.799988,252.357513,13344.0
30,2017-12-14,262.399994,262.399994,257.0,259.950012,252.50325,17643.0
31,2017-12-15,262.950012,265.75,259.75,263.100006,255.563034,446942.0
32,2017-12-18,268.0,275.0,255.0,265.149994,257.55423,516880.0
33,2017-12-19,267.75,270.899994,260.5,264.600006,257.02005,57890.0
34,2017-12-20,263.049988,269.899994,262.049988,263.950012,256.388702,42921.0
35,2017-12-21,265.75,269.850006,263.200012,264.5,256.922852,43533.0
36,2017-12-22,268.200012,272.850006,266.0,270.049988,262.313904,56045.0
37,2017-12-26,270.299988,275.049988,267.0,273.450012,265.616486,105722.0
38,2017-12-27,273.899994,276.0,270.0,270.799988,263.042419,40298.0
39,2017-12-28,272.450012,274.0,269.950012,271.350006,263.576691,21342.0
40,2017-12-29,274.649994,274.75,267.600006,269.549988,261.828247,53814.0
41,2018-01-01,265.450012,275.200012,265.450012,269.799988,262.071014,71903.0
42,2018-01-02,267.0,273.0,263.850006,268.149994,260.468292,200465.0
43,2018-01-03,268.0,274.899994,265.049988,273.850006,266.005096,54103.0
44,2018-01-04,270.0,284.799988,270.0,280.600006,272.561646,243242.0
45,2018-01-05,281.649994,300.0,281.649994,294.450012,286.014893,127514.0
46,2018-01-08,299.899994,300.5,294.0,294.700012,286.257751,85480.0
47,2018-01-09,302.5,304.700012,289.950012,295.600006,287.131989,166365.0
48,2018-01-10,295.950012,300.5,293.0,294.100006,285.674927,33230.0
49,2018-01-11,295.0,300.0,269.100006,287.399994,279.16684,668166.0
50,2018-01-12,285.100006,292.75,285.100006,287.350006,279.118317,254450.0
51,2018-01-15,286.0,296.0,286.0,294.149994,285.723511,67738.0
52,2018-01-16,299.850006,300.0,278.200012,279.350006,271.347473,46453.0
53,2018-01-17,279.5,289.0,271.600006,283.399994,275.281403,24093.0
54,2018-01-18,281.5,289.399994,266.5,268.350006,260.662598,63228.0
55,2018-01-19,270.0,273.950012,268.0,272.649994,264.839355,12777.0
56,2018-01-22,281.0,281.0,268.549988,277.350006,269.404785,22164.0
57,2018-01-23,277.350006,284.399994,270.5,273.700012,265.859375,25813.0
58,2018-01-24,270.549988,277.399994,259.5,260.75,253.280319,430124.0
59,2018-01-25,261.0,273.700012,261.0,268.149994,260.468292,64574.0
60,2018-01-29,265.25,275.0,260.0,264.100006,256.534393,1227085.0
61,2018-01-30,266.899994,268.75,262.0,267.25,259.594086,61986.0
62,2018-01-31,268.899994,268.950012,261.799988,267.25,259.594086,16116.0
63,2018-02-01,269.950012,269.950012,261.899994,265.75,258.137085,43679.0
64,2018-02-02,263.600006,267.0,245.0,263.450012,255.902985,95629.0
65,2018-02-05,262.950012,263.0,250.0,259.799988,252.357513,41947.0
66,2018-02-06,252.050003,263.0,245.0,262.100006,254.591644,35032.0
67,2018-02-07,263.0,266.5,257.149994,264.850006,257.262909,164749.0
68,2018-02-08,268.0,268.0,260.0,261.899994,254.397385,14999.0
69,2018-02-09,260.0,271.100006,255.0,270.200012,262.459564,16781.0
70,2018-02-12,273.0,282.0,273.0,280.049988,272.027405,21256.0
71,2018-02-14,285.049988,295.0,277.950012,286.600006,278.389801,58700.0
72,2018-02-15,288.0,288.350006,270.0,273.100006,265.27652,28447.0
73,2018-02-16,283.0,283.0,263.049988,270.549988,262.799591,85077.0
74,2018-02-19,270.0,273.0,261.799988,267.799988,260.128326,225249.0
75,2018-02-20,267.049988,278.700012,267.049988,274.049988,266.199249,16564.0
76,2018-02-21,272.299988,275.799988,265.899994,271.25,263.479523,21743.0
77,2018-02-22,269.399994,270.0,265.549988,266.5,260.064056,7470.0
78,2018-02-23,265.950012,271.549988,261.799988,263.299988,256.941315,88387.0
79,2018-02-26,268.5,268.5,258.0,260.0,253.720993,84836.0
80,2018-02-27,261.149994,262.450012,257.700012,260.049988,253.769806,24509.0
81,2018-02-28,262.899994,263.399994,257.0,261.299988,254.989578,368987.0
82,2018-03-01,260.850006,263.899994,260.299988,263.049988,256.697357,9746.0
83,2018-03-05,265.0,272.5,264.899994,266.049988,259.624939,65700.0
84,2018-03-06,270.0,271.399994,260.0,261.649994,255.331238,57890.0
85,2018-03-07,262.100006,262.100006,255.0,260.200012,253.916199,15518.0
86,2018-03-08,260.200012,267.0,254.5,264.25,257.868378,27076.0
87,2018-03-09,269.0,269.0,257.0,260.700012,254.404083,56539.0
88,2018-03-12,269.0,269.0,258.950012,261.0,254.696884,13147.0
89,2018-03-13,262.950012,265.0,259.0,260.549988,254.257706,185416.0
90,2018-03-14,259.149994,262.75,256.25,258.5,252.257233,910986.0
91,2018-03-15,260.950012,261.5,255.550003,255.949997,249.768784,27691.0
92,2018-03-16,255.949997,257.450012,246.149994,248.25,242.254791,116976.0
93,2018-03-19,248.050003,252.0,245.0,248.75,242.742706,20617.0
94,2018-03-20,251.0,252.0,248.100006,251.199997,245.13353,11991.0
95,2018-03-21,252.0,255.0,243.600006,244.949997,239.03447,39502.0
96,2018-03-22,244.0,246.199997,240.0,241.449997,235.619003,27663.0
97,2018-03-23,243.75,243.75,232.5,234.25,228.592896,23286.0
98,2018-03-26,241.75,241.75,227.800003,231.399994,225.811691,30988.0
99,2018-03-27,231.5,235.449997,223.100006,225.199997,219.761414,34523.0
100,2018-03-28,226.850006,226.850006,220.199997,222.399994,217.029083,13649.0
101,2018-04-02,229.0,261.899994,223.050003,254.050003,247.914703,1212116.0
102,2018-04-03,252.0,262.0,246.0,248.800003,242.791489,97467.0
103,2018-04-04,249.550003,254.699997,235.5,237.850006,232.105942,94607.0
104,2018-04-05,246.0,246.0,235.25,243.199997,237.326736,118133.0
105,2018-04-06,245.75,245.75,236.25,239.600006,233.81369,31708.0
106,2018-04-09,238.600006,243.5,238.600006,241.600006,235.765381,25134.0
107,2018-04-10,240.050003,243.850006,238.600006,240.100006,234.301636,32793.0
108,2018-04-11,239.199997,243.0,228.600006,232.699997,227.080307,100915.0
109,2018-04-12,232.050003,237.550003,230.149994,232.100006,226.494812,14641.0
110,2018-04-13,236.5,237.0,231.050003,232.75,227.129105,9080.0
111,2018-04-16,228.0,236.75,227.449997,234.25,228.592896,10067.0
112,2018-04-17,234.300003,236.5,229.0,231.199997,225.616547,14493.0
113,2018-04-18,230.050003,245.0,230.0,230.899994,225.323761,447407.0
114,2018-04-19,233.800003,235.699997,229.0,231.100006,225.518951,38568.0
115,2018-04-20,233.850006,236.0,225.0,234.449997,228.788055,615790.0
116,2018-04-23,233.800003,241.5,231.050003,240.0,234.204025,104839.0
117,2018-04-24,240.449997,255.699997,235.0,241.949997,236.106903,904241.0
118,2018-04-25,241.949997,241.949997,227.399994,238.449997,232.691437,37254.0
119,2018-04-26,238.0,240.5,233.0,234.550003,228.88562,17453.0
120,2018-04-27,236.050003,240.0,235.600006,237.25,231.520416,14635.0
121,2018-04-30,237.850006,243.0,233.949997,234.75,229.080795,17304.0
122,2018-05-02,235.350006,236.25,232.0,233.600006,227.958588,17710.0
123,2018-05-03,233.300003,233.600006,229.449997,230.350006,224.787079,13858.0
124,2018-05-04,230.050003,232.75,226.199997,229.649994,224.103973,33399.0
125,2018-05-07,229.899994,233.899994,225.0,230.350006,224.787079,37494.0
126,2018-05-08,229.550003,229.550003,223.0,224.850006,219.419907,35692.0
127,2018-05-09,224.850006,229.5,220.0,222.449997,217.07785,733289.0
128,2018-05-10,226.449997,231.5,223.0,228.199997,222.68898,85271.0
129,2018-05-11,228.350006,234.100006,226.699997,228.449997,222.932968,146881.0
130,2018-05-14,237.949997,237.949997,225.100006,227.899994,222.39621,40574.0
131,2018-05-15,230.949997,234.0,225.0,225.75,220.298141,25492.0
132,2018-05-16,226.600006,226.600006,222.399994,223.449997,218.053696,146489.0
133,2018-05-17,224.25,233.649994,220.699997,229.449997,223.908783,23767.0
134,2018-05-18,230.050003,231.0,225.0,225.149994,219.712646,14619.0
135,2018-05-21,225.050003,225.050003,221.0,222.75,217.37059,15737.0
136,2018-05-22,222.0,224.25,220.100006,221.75,216.394745,15054.0
137,2018-05-23,221.949997,221.949997,215.0,215.300003,210.10051,52221.0
138,2018-05-24,218.5,218.5,212.0,212.149994,207.026596,25164.0
139,2018-05-25,213.25,224.0,212.850006,221.75,216.394745,18397.0
140,2018-05-28,220.0,229.649994,219.0,228.649994,223.128113,9355.0
141,2018-05-29,225.949997,229.949997,223.100006,225.850006,220.395767,14021.0
142,2018-05-30,227.449997,227.449997,217.199997,217.800003,212.540176,31518.0
143,2018-05-31,216.050003,220.75,213.5,216.949997,211.710678,77671.0
144,2018-06-01,216.350006,224.300003,215.199997,220.300003,214.979767,108531.0
145,2018-06-04,220.949997,224.699997,217.600006,220.850006,215.516495,40693.0
146,2018-06-05,221.899994,224.0,215.0,216.350006,211.125183,16465.0
147,2018-06-06,215.149994,222.600006,215.0,220.5,215.174942,9345.0
148,2018-06-07,219.399994,230.649994,217.0,218.949997,213.662354,19405.0
149,2018-06-08,220.050003,224.649994,219.449997,223.050003,217.663376,8129.0
150,2018-06-11,223.649994,231.0,220.25,229.5,223.957596,24123.0
151,2018-06-12,233.0,235.5,227.0,233.0,227.373047,26924.0
152,2018-06-13,237.0,239.300003,232.300003,236.800003,231.081299,16321.0
153,2018-06-14,239.0,239.0,229.5,234.050003,228.397705,17368.0
154,2018-06-15,234.050003,238.0,232.550003,237.350006,231.618027,29521.0
155,2018-06-18,233.100006,237.550003,232.25,235.100006,229.422363,6868.0
156,2018-06-19,234.649994,240.0,230.149994,239.149994,233.374542,37868.0
157,2018-06-20,235.5,239.5,230.649994,233.300003,227.665802,9019.0
158,2018-06-21,233.0,233.0,225.100006,226.449997,220.981247,8247.0
159,2018-06-22,226.649994,226.649994,218.75,223.199997,217.809738,24808.0
160,2018-06-25,223.199997,225.0,220.300003,222.25,216.882645,134512.0
161,2018-06-26,224.199997,239.25,224.199997,232.850006,227.226715,121081.0
162,2018-06-27,232.0,234.0,228.0,230.5,224.933426,94815.0
163,2018-06-28,231.0,231.0,225.149994,226.75,221.274002,12902.0
164,2018-06-29,226.5,232.0,226.25,231.199997,225.616547,7034.0
165,2018-07-02,231.050003,234.0,227.050003,231.949997,226.348434,23589.0
166,2018-07-03,235.350006,235.75,230.0,232.449997,226.836349,9723.0
167,2018-07-04,238.0,238.0,231.949997,232.899994,227.275482,17498.0
168,2018-07-05,233.949997,236.949997,231.0,233.800003,228.153748,32386.0
169,2018-07-06,233.050003,247.0,231.350006,244.300003,238.400177,50151.0
170,2018-07-09,243.949997,255.0,243.949997,248.449997,242.449936,91384.0
171,2018-07-10,249.899994,251.050003,237.850006,239.199997,233.42334,36166.0
172,2018-07-11,238.199997,248.0,235.149994,245.0,239.083267,30126.0
173,2018-07-12,245.5,249.899994,242.100006,244.800003,238.888092,17623.0
174,2018-07-13,242.949997,244.100006,235.199997,236.149994,230.446976,11878.0
175,2018-07-16,236.699997,240.699997,235.0,236.350006,230.642151,17974.0
176,2018-07-17,236.699997,237.350006,230.100006,234.050003,228.397705,19545.0
177,2018-07-18,234.550003,238.0,227.300003,229.449997,223.908783,40403.0
178,2018-07-19,232.149994,233.850006,222.600006,226.75,221.274002,22204.0
179,2018-07-20,225.600006,229.449997,222.300003,223.800003,218.395248,14225.0
180,2018-07-23,225.100006,231.75,224.649994,230.75,225.177414,11065.0
181,2018-07-24,229.25,253.75,229.050003,248.899994,242.889084,63056.0
182,2018-07-25,248.850006,251.5,242.300003,248.300003,242.303574,24406.0
183,2018-07-26,249.050003,249.699997,242.649994,245.050003,239.132095,5376.0
184,2018-07-27,247.050003,249.5,238.25,245.449997,239.5224,6256.0
185,2018-07-30,245.399994,252.0,245.100006,248.100006,242.6026,15186.0
186,2018-07-31,247.949997,250.149994,242.699997,245.899994,240.93689,7617.0
187,2018-08-01,250.149994,250.149994,240.899994,242.100006,237.213593,7121.0
188,2018-08-02,240.699997,244.899994,240.5,241.949997,237.06662,13450.0
189,2018-08-03,243.0,251.0,243.0,250.550003,245.493042,23110.0
190,2018-08-06,260.0,260.0,244.100006,246.75,241.769745,28645.0
191,2018-08-07,248.949997,251.0,241.0,241.550003,236.674713,12036.0
192,2018-08-08,240.100006,243.899994,238.0,239.399994,234.5681,20259.0
193,2018-08-09,240.300003,246.100006,240.300003,242.399994,237.507553,24380.0
194,2018-08-10,243.050003,246.949997,240.0,242.75,237.850479,12041.0
195,2018-08-13,245.0,249.899994,232.149994,245.75,240.789917,33523.0
196,2018-08-14,249.75,250.0,243.300003,245.949997,240.985886,15387.0
197,2018-08-16,244.350006,260.0,244.350006,258.0,252.792679,61706.0
198,2018-08-17,262.0,271.950012,260.299988,269.450012,264.011627,111508.0
199,2018-08-20,267.0,277.0,267.0,271.600006,266.118195,43601.0
200,2018-08-21,274.850006,274.850006,265.149994,268.700012,263.276733,35885.0
201,2018-08-23,268.700012,275.0,267.0,270.799988,265.33432,34827.0
202,2018-08-24,269.950012,275.950012,269.950012,273.799988,268.273773,15381.0
203,2018-08-27,273.75,282.0,273.75,280.5,274.838531,66834.0
204,2018-08-28,280.75,284.5,280.0,280.0,274.348633,36051.0
205,2018-08-29,284.649994,284.649994,280.0,280.299988,274.642609,27671.0
206,2018-08-30,283.950012,294.899994,281.0,293.5,287.576172,58875.0
207,2018-08-31,299.700012,300.0,290.950012,293.25,287.331207,87578.0
208,2018-09-03,295.0,302.0,291.100006,294.049988,288.115051,39663.0
209,2018-09-04,299.75,299.75,290.0,290.75,284.881683,43576.0
210,2018-09-05,290.149994,305.950012,290.0,303.25,297.129395,67790.0
211,2018-09-06,305.0,327.0,302.25,319.149994,312.708435,158126.0
212,2018-09-07,319.0,320.600006,305.299988,308.200012,301.979523,50668.0
213,2018-09-10,309.0,318.950012,299.0,301.700012,295.610626,52675.0
214,2018-09-11,302.0,307.0,293.0,295.450012,289.486786,21565.0
215,2018-09-12,293.350006,303.0,291.100006,295.649994,289.6828,32817.0
216,2018-09-14,304.0,304.0,294.0,300.600006,294.532898,34194.0
217,2018-09-17,295.350006,309.549988,295.350006,300.450012,294.385925,35626.0
218,2018-09-18,300.399994,303.0,291.5,293.799988,287.870117,26118.0
219,2018-09-19,296.950012,310.0,292.299988,295.350006,289.388824,13610.0
220,2018-09-21,299.5,299.549988,280.0,285.049988,279.296692,232541.0
221,2018-09-24,285.899994,294.5,275.299988,289.799988,283.950836,84987.0
222,2018-09-25,288.0,299.0,270.0,295.799988,289.829681,86672.0
223,2018-09-26,296.049988,301.799988,295.0,296.549988,290.564636,20648.0
224,2018-09-27,297.5,299.0,288.450012,295.600006,289.63382,55989.0
225,2018-09-28,297.0,299.0,290.850006,294.549988,288.60498,68711.0
