,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-09-29,369.0,372.0,358.549988,360.5,347.185944,262475.0
1,2016-09-30,362.0,363.700012,359.200012,360.149994,346.848907,904396.0
2,2016-10-03,361.899994,384.950012,361.899994,377.75,363.798859,241004.0
3,2016-10-04,377.75,380.350006,373.0,374.549988,360.717041,95832.0
4,2016-10-05,374.549988,404.75,374.100006,385.700012,371.455322,1057726.0
5,2016-10-06,388.0,391.0,383.0,385.600006,371.358978,378429.0
6,2016-10-07,386.75,387.600006,380.049988,381.149994,367.073303,142207.0
7,2016-10-10,381.649994,386.399994,378.0,378.450012,364.473053,104661.0
8,2016-10-13,379.200012,383.899994,370.049988,373.25,359.465118,163854.0
9,2016-10-14,374.799988,381.799988,371.100006,373.350006,359.561371,187858.0
10,2016-10-17,374.350006,386.149994,374.350006,379.899994,365.869507,326043.0
11,2016-10-18,388.0,389.5,380.5,382.149994,368.036377,354091.0
12,2016-10-19,383.899994,383.899994,379.0,379.799988,365.773193,120053.0
13,2016-10-20,384.450012,385.0,376.049988,376.950012,363.028442,277072.0
14,2016-10-21,378.899994,383.0,373.350006,375.399994,361.535706,186516.0
15,2016-10-24,378.899994,382.350006,374.350006,375.149994,361.294891,323865.0
16,2016-10-25,375.149994,379.0,369.049988,371.299988,357.587067,245692.0
17,2016-10-26,373.899994,378.950012,372.0,377.049988,363.124756,296188.0
18,2016-10-27,377.0,381.399994,372.299988,373.350006,359.561371,239621.0
19,2016-10-28,375.649994,386.0,366.5,379.100006,365.098999,1414688.0
20,2016-11-01,384.0,385.049988,374.100006,374.649994,360.813385,224013.0
21,2016-11-02,374.0,374.049988,368.649994,371.850006,358.11676,737636.0
22,2016-11-03,373.950012,374.75,369.899994,370.049988,356.38327,186789.0
23,2016-11-04,370.649994,372.850006,367.049988,369.899994,356.238831,719547.0
24,2016-11-07,371.049988,375.899994,369.0,370.0,356.335114,292243.0
25,2016-11-08,371.299988,374.450012,369.950012,372.649994,358.887268,102952.0
26,2016-11-09,363.950012,373.549988,352.600006,370.0,356.335114,1311500.0
27,2016-11-10,374.0,374.049988,355.25,357.75,344.537567,242692.0
28,2016-11-11,356.0,358.549988,333.0,341.450012,328.839508,231304.0
29,2016-11-15,341.549988,343.75,305.549988,313.25,301.68103,429955.0
30,2016-11-16,313.5,324.350006,305.049988,320.049988,308.229889,1156998.0
31,2016-11-17,322.950012,327.649994,315.700012,319.149994,307.363129,147108.0
32,2016-11-18,319.0,323.899994,311.649994,319.350006,307.555725,93463.0
33,2016-11-21,319.399994,327.0,302.200012,305.100006,293.832031,328927.0
34,2016-11-22,308.25,325.0,307.850006,319.850006,308.037231,168983.0
35,2016-11-23,325.0,340.0,313.25,336.299988,323.8797,1223416.0
36,2016-11-24,338.700012,345.0,332.450012,340.049988,327.491241,527193.0
37,2016-11-25,342.0,349.0,337.850006,344.549988,331.825043,829524.0
38,2016-11-28,344.549988,348.049988,340.049988,343.950012,331.247192,87437.0
39,2016-11-29,341.299988,351.850006,341.299988,344.799988,332.065796,74963.0
40,2016-11-30,346.200012,350.0,344.700012,347.049988,334.232666,69468.0
41,2016-12-01,345.0,345.0,333.0,337.75,325.276184,158498.0
42,2016-12-02,336.950012,339.649994,329.0,331.0,318.775452,211711.0
43,2016-12-05,327.75,336.0,327.75,332.299988,320.027405,88420.0
44,2016-12-06,334.950012,334.950012,330.0,331.600006,319.353333,698372.0
45,2016-12-07,334.899994,335.399994,331.049988,331.75,319.497742,44000.0
46,2016-12-08,339.450012,340.75,336.549988,337.950012,325.468842,80241.0
47,2016-12-09,339.899994,341.700012,338.0,340.350006,327.780182,32437.0
48,2016-12-12,339.899994,339.899994,334.0,335.25,322.86853,166325.0
49,2016-12-13,335.0,337.950012,330.0,336.549988,324.120514,56080.0
50,2016-12-14,336.549988,337.0,327.049988,329.100006,316.945648,47505.0
51,2016-12-15,327.0,333.850006,325.299988,328.649994,316.512268,25782.0
52,2016-12-16,331.899994,345.0,325.100006,339.5,326.961517,142604.0
53,2016-12-19,341.799988,344.0,336.600006,342.100006,329.465515,53299.0
54,2016-12-20,343.200012,343.200012,328.100006,329.200012,317.041962,77210.0
55,2016-12-21,332.450012,332.450012,320.600006,322.850006,310.926453,51078.0
56,2016-12-22,322.950012,325.600006,319.899994,324.25,312.274719,50996.0
57,2016-12-23,325.0,327.0,319.0,324.700012,312.70813,47408.0
58,2016-12-26,329.450012,329.450012,318.100006,319.649994,307.844666,36625.0
59,2016-12-27,319.600006,321.0,313.75,317.200012,305.485168,89578.0
60,2016-12-28,322.149994,323.399994,315.149994,316.399994,304.714661,48467.0
61,2016-12-29,317.799988,321.0,314.549988,316.299988,304.618378,93000.0
62,2016-12-30,317.0,328.850006,317.0,319.25,307.459442,131971.0
63,2017-01-02,319.350006,325.0,319.100006,324.5,312.515533,39788.0
64,2017-01-03,326.850006,332.299988,324.0,330.649994,318.438385,39680.0
65,2017-01-04,331.450012,343.299988,330.0,340.850006,328.261627,77768.0
66,2017-01-05,341.049988,343.0,334.899994,335.399994,323.012939,73268.0
67,2017-01-06,336.0,341.0,336.0,337.75,325.276184,64648.0
68,2017-01-09,340.0,345.0,334.399994,336.350006,323.927887,90951.0
69,2017-01-10,337.899994,341.850006,335.0,337.75,325.276184,44341.0
70,2017-01-11,339.0,343.049988,337.75,341.200012,328.598785,42455.0
